Thám Tử Đã Chết - Tập 3,87.000 đ,20%,https://cdn0.fahasa.com/skin/frontend/ma_vanese/fahasa/images/ring_loader.svg,https://www.fahasa.com/tham-tu-da-chet-tap-3.html
Hội Chứng Tuổi Thanh Xuân - Tập 7 - Bản Giới Hạn - Tặng Kèm Bookmark + Postcard,84.000 đ,20%,https://cdn0.fahasa.com/skin/frontend/ma_vanese/fahasa/images/ring_loader.svg,https://www.fahasa.com/hoi-chung-tuoi-thanh-xuan-tap-7-ban-gioi-han-tang-kem-bookmark-postcard.html
Thế Giới Otome Game Thật Khắc Nghiệt Với Nhân Vật Quần Chúng - Tập 1 (Tái Bản),109.900 đ,30%,https://cdn0.fahasa.com/skin/frontend/ma_vanese/fahasa/images/ring_loader.svg,https://www.fahasa.com/the-gioi-otome-game-that-khac-nghiet-voi-nhan-vat-quan-chung-tap-1-tai-ban.html
Văn Hào Lưu Lạc - Tập 2: Dazai Osamu Và Thời Kì Đen Tối,76.000 đ,20%,https://cdn0.fahasa.com/skin/frontend/ma_vanese/fahasa/images/ring_loader.svg,https://www.fahasa.com/van-hao-luu-lac-tap-2-dazai-osamu-va-thoi-ki-den-toi.html
Grimgar - Ảo Ảnh Và Tro Tàn - Tập 9,68.000 đ,20%,https://cdn0.fahasa.com/skin/frontend/ma_vanese/fahasa/images/ring_loader.svg,https://www.fahasa.com/grimgar-ao-anh-va-tro-tan-tap-9.html
Tanya Chiến Ký 1: Deus Lo Vult,116.000 đ,20%,https://cdn0.fahasa.com/skin/frontend/ma_vanese/fahasa/images/ring_loader.svg,https://www.fahasa.com/tanya-chien-ky-1-deus-lo-vult.html
Nhân Vật Hạ Cấp Tomozaki - Tập 4 - Bản Giới Hạn - Tặng Thẻ Normal + Thẻ Super Rare + 02 Clear Clipsheet,88.800 đ,20%,https://cdn0.fahasa.com/skin/frontend/ma_vanese/fahasa/images/ring_loader.svg,https://www.fahasa.com/nhan-vat-ha-cap-tomozaki-tap-4-ban-gioi-han-tang-the-normal-the-super-rare-02-clear-clipsheet.html
SPY ROOM - Lớp Học Điệp Viên - Ngoại Truyện Tập 1: Trận Chiến Cô Dâu - Bản Đặc Biệt - Tặng Kèm Postcard + 2 Thẻ Nhựa + Bìa Tặng Thêm + Thẻ Nhân Vật + Móc Khóa,125.000 đ,20%,https://cdn0.fahasa.com/skin/frontend/ma_vanese/fahasa/images/ring_loader.svg,https://www.fahasa.com/spy-room-lop-hoc-diep-vien-ngoai-truyen-tap-1-tran-chien-co-dau-ban-dac-biet-tang-kem-postcard-2-the-nhua-bia-tang-them-the-nhan-vat-moc-khoa.html
BAKEMONOGATARI 3 - Bản Thường Ver A: Postcard Nhựa,115.000 đ,30%,https://cdn0.fahasa.com/skin/frontend/ma_vanese/fahasa/images/ring_loader.svg,https://www.fahasa.com/bakemonogatari-3-ban-thuong-ver-a-postcard-nhua.html
"Diệt Slime Suốt 300 Năm, Tôi Levelmax Lúc Nào Chẳng Hay - Tập 11 - Tặng Kèm Bookmark Bồi Cứng",127.200 đ,20%,https://cdn0.fahasa.com/skin/frontend/ma_vanese/fahasa/images/ring_loader.svg,https://www.fahasa.com/diet-slime-suot-300-nam-toi-levelmax-luc-nao-chang-hay-tap-11.html
Ishura - Tu La Dị Giới - Tập 1: Tân Ma Vương Đại Chiến - Tặng Kèm Postcard + Thẻ Nhựa,97.300 đ,20%,https://cdn0.fahasa.com/skin/frontend/ma_vanese/fahasa/images/ring_loader.svg,https://www.fahasa.com/ishura-tu-la-di-gioi-tap-1-tan-ma-vuong-dai-chien-tang-kem-postcard-the-nhua.html
Làm Bạn Thân Có Khó Không - Tập 4 - Tặng Kèm Bookmark,106.400 đ,20%,https://cdn0.fahasa.com/skin/frontend/ma_vanese/fahasa/images/ring_loader.svg,https://www.fahasa.com/lam-ban-than-co-kho-khong-tap-4-tang-kem-bookmark.html
